selling_price,code,last_movement_date,image_url,name,min_stock,category,stock_quantity,brand,cost_price,status,id,created_date,updated_date,created_by_id,created_by,is_sample
"53.5","92816","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/514dab39a_image.jpg","Colônia mamãe e bebê 50ml","1","Infantil","1","Natura","37.45","em_estoque","69653024748b38473f573994","2026-01-12T17:32:20.149000","2026-01-12T17:37:35.637000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"49.5","167173","2026-01-12T18:02:55.301Z","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/5ec3c96f8_image.jpg","Creme de pentear cachinhos ","2","Infantil","1","Natura","34.65","em_estoque","69652cdb7ae06992868d006f","2026-01-12T17:18:19.941000","2026-01-12T18:02:55.756000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"45.9","166870","2026-01-12T18:02:55.703Z","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/1f825aae5_image.jpg","Shampoo infantil cachinhos ","2","Infantil","0","Natura","32.13","sem_estoque","69652c6ef89672d641ca259a","2026-01-12T17:16:30.971000","2026-01-12T18:02:56.264000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"45.9","166871","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/09f52d769_image.jpg","Condicionador infantil cachinhos ","1","Infantil","1","Natura","32.13","em_estoque","69652bc11300a9a2c161f922","2026-01-12T17:13:37.081000","2026-01-12T17:13:37.081000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"23.9","77992","2026-02-18T17:59:06.136Z","","Batom cookie nude","1","Outro","0","Natura","16.73","sem_estoque","696529a4be11e107f60190d0","2026-01-12T17:04:36.310000","2026-02-18T17:59:06.367000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"23.9","116200","2026-02-18T18:12:10.113Z",""," Batom Bege fresh","1","Outro","0","Natura","16.73","sem_estoque","696529114acf76237a9c0db3","2026-01-12T17:02:09.235000","2026-02-18T18:12:10.316000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"23.9","116195","","","Batom kiss me ","1","Outro","1","Natura","16.73","em_estoque","696528b3c4dd0d616d2959bc","2026-01-12T17:00:35.729000","2026-01-12T17:00:35.729000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"23.9","167186","","","Batom hey honey","1","Outro","1","Natura","16.73","em_estoque","69652880fad468ffea5f4675","2026-01-12T16:59:44.764000","2026-01-12T16:59:44.764000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"109.9","176905","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/ba741df0d_image.jpg","Protetor solar pele normal a seca ","2","Rosto","2","Natura","38.47","em_estoque","6965278ac08d38423ae237df","2026-01-12T16:55:38.882000","2026-01-12T16:55:38.882000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"109.9","186435","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/e71257f83_image.jpg","Protetor solar controle de oleosidade ","1","Rosto","1","Natura","38.47","em_estoque","696525bf147ed84a04a3a3be","2026-01-12T16:47:59.658000","2026-01-12T16:47:59.658000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"29.9","150225","","","Desodorante roll natura homem","1","Corpo","1","Natura","13.93","em_estoque","6965248d45cdaffb5c1ea2b2","2026-01-12T16:42:53.360000","2026-01-12T16:42:53.360000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"70.8","238536","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/1888dc203_image.jpg","Kit sabonete x hidratante labial","1","Corpo","1","Natura","38.43","em_estoque","696523ea3b6f19832925b146","2026-01-12T16:40:10.658000","2026-01-12T16:40:10.658000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"64.8","238537","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/bd1093a57_image.jpg","Kit sabonete X desodorante rolo","1","Corpo","1","Natura","27.93","em_estoque","6965235ded23d2e7c419ca3e","2026-01-12T16:37:49.779000","2026-01-12T16:37:49.779000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"56.9","23153","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/fbaa7cbd6_image.jpg","Hidratante corporal tâmara e canela 200g","2","Corpo","2","Natura","27.23","em_estoque","696522a05d8615dc01dd567e","2026-01-12T16:34:40.352000","2026-01-12T16:34:40.352000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"56.9","23152","2026-02-18T18:13:59.907Z","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/efa9237d5_image.jpg","Hidratante de corpo Cássia e avelã 200mg","2","Corpo","2","Natura","25.43","em_estoque","696521d39e31361cd248d195","2026-01-12T16:31:15.199000","2026-02-18T18:14:00.125000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"56.9","23081","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/5e767ced1_image.jpg","Hid des corpo 200ml macadâmia ","2","Corpo","2","Natura","27.23","em_estoque","69650a7187258df0369e4d96","2026-01-12T14:51:29.949000","2026-01-12T14:51:29.949000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"30.9","1925","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/528dbb3d7_image.jpg","Creme desodorante macadâmia invisível 80g ","1","Corpo","1","Natura","14.63","em_estoque","6965099d17ca0809ae769503","2026-01-12T14:47:57.219000","2026-01-12T14:47:57.219000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"39.9","92802","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/cc0cdc82e_image.jpg","Refil sabonete líquido mmbb","2","Infantil","2","Natura","19.53","em_estoque","69650836f797ce746aef5f28","2026-01-12T14:41:58.196000","2026-01-12T14:41:58.196000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"36.7","92791","2026-01-19T20:33:14.526Z","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/49b230b07_image.jpg","Refil shampoo mmbb","1","Infantil","0","Natura","20.23","sem_estoque","696507d4b9a23d1a4af6c3c4","2026-01-12T14:40:20.838000","2026-01-19T20:33:14.732000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"69.9","92804","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/0a5316c73_image.jpg","Hidratante mmbb","1","Perfume","1","Natura","48.93","em_estoque","696507031b0f82506071d6cb","2026-01-12T14:36:51.717000","2026-01-12T14:36:51.717000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"51.9","92795","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/7c7c35f26_image.jpg","Sabonete em barra mmbb 5 unidade","1","Infantil","1","Natura","36.33","em_estoque","69650698b9a23d1a4af6c329","2026-01-12T14:35:04.106000","2026-01-12T14:35:04.106000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"106.9","92786","2026-01-20T13:03:30.571Z","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/c9a08dbe8_image.jpg","Colônia mamãe e bebê ","3","Infantil","2","Natura","74.83","em_estoque","696505b0e2ba2853f187d205","2026-01-12T14:31:12.544000","2026-01-20T13:03:30.931000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"108.8","204411","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/9f6b6341d_image.jpg","Kit lumina sha/ cond  hidrat","1","Cabelo","1","Natura","38.81","em_estoque","696505023c4ed80da3f36f16","2026-01-12T14:28:18.388000","2026-01-12T14:28:18.388000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"54.9","155896","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/9c27e98e8_image.jpg","Sab barra erva doce ","1","Corpo","1","Natura","35.63","em_estoque","696502ff64eeb9d501021378","2026-01-12T14:19:43.199000","2026-01-12T14:19:43.199000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"114.9","94052","2026-04-08T20:11:49.961Z","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/66a469b76_image.jpg","Colônia eudora h energy ","1","Perfume","0","Eudora","59.92","sem_estoque","6964f6298168817274cc0d70","2026-01-12T13:24:57.027000","2026-04-08T20:11:50.131000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"154.9","51432","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/9d482d3d5_image.jpg","Colônia bad intestino","1","Perfume","1","O Boticário","89.92","em_estoque","6964f3578ec672198df5ff5b","2026-01-12T13:12:55.059000","2026-01-12T13:12:55.059000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"90","54191","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/da0763a18_image.jpg","Colônia pulse boots","1","Perfume","1","Eudora","52.42","em_estoque","6964f2bd15dd55f3564e125a","2026-01-12T13:10:21.133000","2026-01-12T13:10:21.133000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"169.9","87453","2026-04-29T13:33:18.288Z","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/b7618bc0a_image.jpg","Colônia lyra 75ml","1","Perfume","0","Eudora","82.43","sem_estoque","6964f18e76d8df73588db2f5","2026-01-12T13:05:18.668000","2026-04-29T13:33:18.513000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"139.9","71286","2026-03-09T14:01:29.648Z","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/0bcf67b10_image.jpg","Perfume magnífc violet","1","Perfume","0","Eudora","78.68","sem_estoque","6964f03ffa6b2461473afae7","2026-01-12T12:59:43.240000","2026-03-09T14:01:29.855000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"144.9","52107","2026-04-08T20:11:11.786Z","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/3e2aba5f8_image.jpg","Colônia Diva fabulosa ","1","Perfume","0","Eudora","71.18","sem_estoque","6964efbac32f548882dd1a7d","2026-01-12T12:57:30.193000","2026-04-08T20:11:12.013000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"35","93081","2026-05-05T20:51:29.259Z","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/4e5e4994d_image.jpg","Creme mão la piel ","2","Corpo","1","Eudora","16.42","em_estoque","6964ef0b4fb99c4d94d0c40d","2026-01-12T12:54:35.774000","2026-05-05T20:51:29.485000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"40","85756","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/30107edc7_image.jpg","Potencializador 30 ml siage ","1","Cabelo","1","Eudora","14.92","em_estoque","6964ee230e6d2f49c6f92e5b","2026-01-12T12:50:43.276000","2026-01-12T12:50:43.276000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"65","53096","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/b769989d5_image.jpg","Leave in siage ","1","Cabelo","1","Eudora","33.68","em_estoque","6964edc3d96196bea687e0d2","2026-01-12T12:49:07.111000","2026-01-12T12:49:07.112000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"63","58312","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/dc36a0581_image.jpg","Finalizador  siage 300ml","1","Cabelo","0","Eudora","33.68","em_estoque","6964ed5fc7f0603b089df0fb","2026-01-12T12:47:27.138000","2026-01-12T12:47:27.138000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"50","58311","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/3e927f8c4_image.jpg","Creme de pentear siage ","1","Cabelo","1","Eudora","26.18","em_estoque","6964ec20f605982d088d5823","2026-01-12T12:42:08.799000","2026-01-12T12:42:08.799000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"45","53504","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/4b70988f9_image.jpg","Shampoo siàge liso intenso 250ml","1","Cabelo","1","Eudora","33.74","em_estoque","6964eb90a384c15dfeffc621","2026-01-12T12:39:44.515000","2026-01-12T12:39:44.515000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"50","53013","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/8af4314ec_image.jpg","Pós barba eudora pulse ","1","Rosto","1","Eudora","26.18","em_estoque","6964e81e95e5cc4543808fd9","2026-01-12T12:25:02.381000","2026-01-12T12:25:02.381000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"63","","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/6889d675a_image.jpg","Óleo bifásico corporal cereja e amêndoas 200ml","1","Corpo","1","Eudora","41.92","em_estoque","6964e797afbc52e5eab86724","2026-01-12T12:22:47.616000","2026-01-12T12:25:38.224000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"33","","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/2257c7226_image.jpg","Sabonete  cereja e amêndoas 4 unidades ","1","Outro","1","Eudora","22.42","em_estoque","6964e6c0380978d9f998d3ac","2026-01-12T12:19:12.916000","2026-01-12T12:19:12.916000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"33","85313","","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/0f92c7a34_image.jpg","Sabonete maracujá eudora 4 unidades","1","Outro","1","Eudora","22.42","em_estoque","6964e64714985b2bada3e9b5","2026-01-12T12:17:11.354000","2026-01-12T12:17:11.354000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"44","52190","2026-04-08T20:09:57.320Z","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/c3d7dda94_image.jpg","Condicionador siage men hidratação ","1","Cabelo","0","Eudora","27.68","sem_estoque","6964e5a10b2d8252f4316321","2026-01-12T12:14:25.443000","2026-04-08T20:09:57.487000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
"42","52213","2026-04-08T20:02:14.862Z","https://base44.app/api/apps/695c5f50ab63f5b9b84216d1/files/public/695c5f50ab63f5b9b84216d1/3b38f8453_image.jpg","Shampoo siage men estimula o crescimento","2","Cabelo","1","Eudora","22.42","em_estoque","6964e47b3439a3076070f941","2026-01-12T12:09:31.157000","2026-04-08T20:02:15.055000","6963b453afe3460d12b94a9a","marielemodolon24@gmail.com","false"
